Code;Txt_francais;D/W;Confiance;Justification
2925;2925 Je suis à la maison de mon père à la campagne et je suis avec tous les animaux. Nous luttons contre des chasseurs. À un certain moment arrive ce chien légendaire, énorme, très grand, blanc, très beau qui vient et me mord à la gorge.;;;
2926;2926 Je participais à un dîner. Il y avait une très grande table, très longue, avec beaucoup de personnes, de nombreux collègues connus, certains en revanche inconnus, qui de toute façon étaient certainement d'autres universités, j'avais cette sensation. À ce dîner était assis Vittorio Sgarbi et il disait que la solution aux problèmes de son université, parce que c'était comme s'il était un recteur d'une université, eh la lui fournissait toujours un de nos professeurs. Eh et donc il se disait très satisfait de cette chose et ça me mettait plutôt de mauvaise humeur. Puis il y avait une autre euh collègue que je ne connaissais pas, assise à la table, qui me disait justement que euh comme université nous aurions dû euh présenter certains travaux, certains documents et les délais étaient expirés et nous étions en retard. Euh mais moi cette chose je l'ai prise un peu comme ça, très tranquillement, je me suis concentrée à manger parce qu'il y avait une belle table bien garnie.;;;
2927;2927 Je viens juste de rentrer du déjeuner avec mes parents et il y a eu des moments de confrontation, aussi un tout petit peu tendus. En ce moment je suis tranquille, je suis calme, je suis détendu, je sens un tout petit peu que s'atténue le sentiment que j'avais il y a peu d'un moment d'agitation. Je n'étais pas le principal concerné par ces discussions, mais j'étais le médiateur, mais quand même un peu d'agitation passive m'est restée. Et voilà, je suis un tout petit peu pressé, donc... peut-être que ça aussi, justement, prolonge cette agitation, mais, aucune pensée particulière, détendu et oui tête dégagée aussi aujourd'hui.;;;
2928;2928 J'étais là où je suis encore maintenant, c'est-à-dire dans un domaine dans la province de [PLACE1]. C'est un bâtiment moderne qui abrite une cave, mais il est très moderne, en béton armé pigmenté, avec ces fenêtres rondes d'où filtre la lumière. Il est très beau, c'est de l'architecture moderne. La journée magnifique au milieu de la campagne. Je suis avec mon frère et sa petite amie, ils se marieront dans quelques mois, je leur avais offert il y a des mois une dégustation de vins. Et donc nous sommes là. Aujourd'hui ils m'ont invité. Nous étions encore là. À manger, à boire. Évidemment il n'y a que nous trois, il n'y a personne d'autre. À un certain moment est arrivé un couple américain et ils ont acheté un tas de vins.;;;
2929;2929 Quelqu'un me demande si pour connaître de nouvelles personnes, donc avant de rencontrer quelqu'un, je classe les gens sur la base de disons comment ils sont et de caractéristiques de ce type, comment ils se comportent, ce qu'ils pensent. Donc des caractéristiques, comment dire, superficielles, extérieures et avec lesquelles disons j'ai fait au préalable déjà le choix, pour ainsi dire.;;;
2930;2930 Je suis encore enfermé dans la chambre pour la question de l'isolement donc j'ai un peu d'inconfort, j'ai un peu de symptômes liés aussi probablement à l'infection au covid qui n'est pas certifiée mais je me sens un peu dans un état fébrile qui ne me rend clairement pas heureux, serein et tranquille. Mentalement je suis assez absorbé par la thèse même si cependant la question de la résolution de toute cette affaire me prend beaucoup parce que c'est un contexte assez complexe pour l'obtention de tests, enfin l'activation de parcours de quarantaine et d'isolement, de plus je suis aussi en isolement avec ma petite amie qui est très inquiète pour le choix qu'elle doit faire si rester en isolement ou non, étant donné qu'elle a déjà attrapé le covid récemment, ce qui crée aussi de la tension pour elle mais aussi pour moi du moment où elle est indécise si faire le réveillon du Nouvel An bien qu'en quarantaine ensemble ou non, et il est très difficile aussi disons de cohabiter dans cet état de stress à l'intérieur des quatre murs que constitue la maison. Tout compte fait cependant je le prends non pas à la légère mais avec résignation face au fait que de toute façon nous devrons attendre, de toute façon il y a des délais qui nous sont imposés et donc nous ne pouvons souvent rien faire d'autre qu'attendre.;;;
2931;2931 Je fais un beau barbecue dans le jardin avec un groupe d'amis, donc tout va très bien. Je vais bien. Je me détends, je ne pense à rien de particulier. Un peu de bavardage avec des amis, donc rien de particulier à signaler. État émotionnel : détendu, pas heureux... non, ça ne me vient pas de dire heureux. Heureusement détendu.;;;
2932;2932 Un garçon assez corpulent, robuste, très grand et de haute taille. Et apparemment fils de deux homosexuels. Un autre garçon tout petit, maigrichon. Cependant, pour une raison quelconque ce grand garçon robuste disait que celui-là était son père, en se référant au garçon maigrichon. « Celui-là c'est mon père, parce que c'est lui qui m'a accouché. » Je devais fuir ou devoir me cacher de cet homme. Nous étions sur le tournage d'un film, lui était un autre acteur et moi aussi j'étais une actrice, mais il était un peu fou. Voilà, il n'allait pas très bien. C'était l'intrigue de la série TV « Boris », dans laquelle il y avait cet acteur, un peu particulier, un peu étrange, il n'allait pas très bien. Il faisait des choses étranges, moi je devais fuir, me défendre de lui. À un certain moment, je me suis mise genre sous un camion pour me cacher. Et sans savoir que lui aussi faisait la même chose. Donc lui aussi est venu, s'est allongé sous ce camion et m'a vue, et nous nous trouvions dans la petite place devant chez moi, à [PLACE1].;;;
2933;2933 Ce n'était pas quelque chose de très amusant, c'était assez ennuyeux.;;;
2934;2934 Des figures féminines qui me parlaient.;;;
2935;2935 Je me réveillais justement et genre en allant dans la cuisine je croisais trois personnes de [INSTITUTION1] que je connais, qui étaient ici de passage, elles rentraient probablement à [INSTITUTION1] et avaient pensé s'arrêter pour me raccompagner aussi à moi pour me donner un trajet et voilà j'étais là à bavarder avec mes parents, papa faisait des blagues.;;;
2936;"2936 Alors avec aujourd'hui a commencé pleinement mon expérience de baby-sitter de personnes âgées. Ce n'est pas simple, je pense que ce n'est pas simple, parce que ça nécessite un suivi régulier, et je pense qu'effectivement ça m'inquiète un peu parce que ça me, disons, interrompt toujours la durée de l'étude, disons, ça me coupe un peu la concentration ; il y a un peu de choses à faire, je me sens un peu, disons, préoccupée et affairée en même temps. Mais tout compte fait disons que, je pense que je dois aussi m'habituer un peu, donc que je prendrai, disons, mes repères avec toute la routine quotidienne et donc j'arriverai à tout bien emboîter. Et donc disons que je me sens d'un côté soulagée et d'un côté abattue parce que j'ai pratiquement perdu encore une autre journée, aussi bien d'étude que de détente, fondamentalement, parce que si j'arrivais bien à emboîter l'un et l'autre j'arriverais, au moins dans ces jours où je suis à la maison, à ne pas me manquer aussi un peu de détente. Et donc disons que je me sens avoir perdu sur les deux fronts, mais d'un côté je suis aussi assez soulagée parce que je crois de, petit à petit, m'adapter à la situation, donc m'habituer. Donc disons que, malgré le fait de me sentir un peu fatiguée et d'avoir peu conclu et d'avoir réussi à peu faire aujourd'hui, je suis assez pleine d'espoir que peut-être demain, ce soit une journée plus productive sous différents points de vue.";;;
2937;2937 Je revenais à l'époque du stage universitaire et je revenais vraiment faire mon stage à [PLACE1], où je l'avais déjà fait et où j'avais aussi travaillé. Et donc je revenais avec un peu d'anxiété et d'inquiétude et je marche dans le couloir, je rencontre des collègues et puis j'entre dans la pièce pour re-saluer une ancienne collègue qui me raconte le travail là-bas.;;;
2938;2938 J'étais retournée dans le passé et donc je faisais mon travail précédent, j'étais dans un pays étranger qui était l'Espagne parce que de la pause café il semblait que tous les produits étaient espagnols, genre la tortilla, le jamon, etc. Puis ça se transformait vraiment en une fenêtre temporelle, je voyais ma grand-mère qui faisait genre la critique d'art. Et puis j'étais à une exposition, en restant dans cet espace physique-là, genre une exposition de Caravage quelque chose comme ça, puis en restant là, changement à nouveau, donc toutes les activités qui sont plus liées au travail de networking et donc des épisodes où nous devions faire un jeu de rôle, tu devais te présenter, tu devais interagir et il m'est arrivé de revoir effectivement des personnes. Puis à un certain moment c'était l'heure de repartir, donc c'était la soirée précédant les départs et moi je prenais des sandwichs qui étaient déjà là faits, genre des petits sachets prêts, avec les sandwichs et je devais rentrer en voiture, mais je devais aller au Portugal parce qu'à ce moment-là j'habitais au Portugal. Et donc j'avais toute cette très longue route. Eh voilà, donc je pars, je suis arrivée directement dans cette maison, qui cependant était étrange. Et il y avait genre des petits gâteaux faits sur la table, comme si quelqu'un avait été là. Et entre-temps il y avait des traces genre que mes sœurs seraient passées, plutôt que ma maman. Mais c'était une maison qui semblait que quelqu'un avait été là, mais cependant, en réalité, comme si c'était une maison témoin, une fausse maison, pas habitée. Et entre-temps je trouve là un type qui est genre robotique, parce que de toute façon il n'était pas humain. Comme s'il vivait là avec moi, comme s'il avait une vie avec moi. Mais bon, petit à petit je m'y attache. C'était plutôt une chose de type robotique, un peu ces choses japonaises de manga, de bande dessinée. Puis arrive ma sœur aînée qui est avec son petit ami. Eh nous regardions la TV, ma maman arrive aussi et moi je dis : « Bof les gens, la barbe, moi je sors. » Et je croise quelques amis et puis je vois genre un nom étranger, ce n'était pas un prénom italien, qui était le frère de ce petit ami de ma sœur. Et il me dit : « Mais si tu es déjà avec lui » avec celui-là avec le type très séduisant mais robot et je lui dis : « Oui bon, mais allez, c'est-à-dire, lui c'est genre robot, maintenant moi j'ai envie de voir Nick. » Et enfin commence toute une pseudo critique avec : « Mais tu ne peux pas... », « Mais pourquoi lui ensuite il sera mal et aussi Nick, enfin, est confus, parce qu'il vient juste de se séparer », moi j'ai dit : « Bon les gars regarde, moi de toute façon je sors » et je sortais avec une tenue un peu comme ça d'il y a quinze ans. Rouge à lèvres très sombre, t-shirt des Misfits, jean, boots. Et donc puis je leur dis : « Ciao », je prends un petit gâteau qui était là sur la table.;;;
2939;2939 Je dîne. Et voilà, pratiquement j'étais un peu songeuse et un peu nerveuse parce que de toute façon à chaque fois on parle de faire vingt mille projets, vingt mille choses de tout ce qui se passe, de tout ce que nous essayons de construire et puis à cause de l'insécurité qu'a mon compagnon, nous devons tout démonter et là moi je perds du temps à aller faire des devis et puis non, parce que puis comme ça il ne se l'imagine pas, comme ça ça ne va pas, comme ça de ci, comme ça de là. Et donc je suis contrariée, comme on dit en toscan et parce que justement, j'ai un peu sur moi le poids de tout le monde, des insécurités de tout le monde, alors que moi je suis un peu plus... j'ai un peu plus d'imagination donc je m'imagine une chose, comme je la veux, du genre dans le jardin derrière nous avons une base en béton et je me suis déjà imaginée des petites maisons ou je me suis imaginée exactement comment faire la maisonnette pour les poules ou je me suis imaginée exactement quoi faire de certaines choses et donc puis je me retrouve à m'entendre dire que je ne réfléchis pas parce que moi je veux faire trop de choses, mais je n'ai pas le temps et que je fais des choses qui sont au-dessus de moi, sans y réfléchir et donc bof ça m'énerve un peu.;;;
2940;2940 J'étais genre aux États-Unis. Et il faisait genre froid. Et les autres mes, enfin, proches, cousins et oncles avec qui j'étais, le disaient ainsi, mais moi je n'avais pas froid. Alors pour faire genre le fier, j'enlève mon t-shirt et je me fais prendre en photo comme ça, il y a la neige genre, mais moi je n'avais pas froid. Alors je voulais me vanter de cette chose. Puis notre oncle avec ma cousine était en train de nous emmener faire des courses. Enfin, nous allions en voiture.;;;
2941;2941 J'étais en guerre, dans une zone un peu désertique mais avec des montagnes. J'étais pilote d'un avion style commercial, mais militaire. Enfin, pas un jet. Nous étions surtout une base militaire, j'étais en compagnie d'autres soldats, mais nous étions là à bavarder et à fumer à la base.;;;
2942;2942 J'étais derrière la Coop de [PLACE1], même si en réalité enfin le supermarché, même si en réalité il y avait un très grand pré, et avec une fille, une personne que je connais, et cette fille me disait qu'elle en avait assez de la situation et qu'elle voulait se mettre avec moi à quoi j'étais un peu ainsi peu convaincu et cependant à la fin bon elle décide tout seule et surtout peu convaincu parce que je dis : « mais ça me semble un peu étrange cette chose » et cependant bon une chose que j'ai pratiquement pensée est que de toute façon oui elle décide cette chose mais on ne fait rien de particulier, c'est-à-dire on ne se touche même pas donc on dit bon, rien de si grave. Puis pratiquement la scène change et je me retrouve à l'intérieur d'un entrepôt de la Coop où il y a des gens qui produisent et moi aussi j'appartiens apparemment à ces gens qui produisent des trucs avec des étiquettes, des petites cartes ou des déodorants. Et à un certain moment arrive une dame un peu rondelette qui dit : « ah ici quelqu'un a falsifié les codes d'identification de tous les matériaux donc maintenant tous ceux-là sont faux, nous ne pouvons pas les vendre » et elle dit éventuellement : « quiconque l'a fait l'a fait pour frauder et ce n'est pas quelque chose de juste » et moi j'ai pensé que c'était probablement moi pour une raison quelconque mais j'y pensais et je faisais : « non mais ce n'était pas moi, ça ne me revient pas. » C'est-à-dire parce que c'était tellement étrange, tellement évident que c'était moi parce qu'elle aussi le disait en me regardant fondamentalement, mais je pensais : « Non ce n'était pas moi, ça ne me revient pas. » Et puis la scène changeait à nouveau et j'étais chez la fille d'avant, qui est une maison toute blanche, moderne, et pratiquement bof rien il y avait un distributeur d'eau et on bavardait. Puis j'allais prendre l'eau au distributeur et je trouvais que le distributeur avait fui et il y avait toute l'eau par terre et donc je lui disais. Et puis à nouveau la scène changeait encore. Nous étions de nouveau derrière la Coop mais maintenant il y avait aussi un bar et nous étions là à ce bar, avec un autre type, avec un ami à elle qui dit : « ah mais vous savez que la rumeur court que vous êtes ensemble » et moi, c'est-à-dire et elle disait : « mais qui c'était » comme ça et lui pratiquement disait : « eh c'était ton ex amant. »;;;
2943;2943 Avec ma famille nous plaisantions : qui est la petite de la maison, qui est la grande de la maison. J'écrivais sur le téléphone, c'est ça que je faisais. J'aime ces moments, voilà, en famille, même si nous sommes tous loin, mais nous essayons un minimum de recréer, disons ainsi, la familiarité, voilà, aussi à travers WhatsApp, mais d'une façon ou d'une autre nous essayons d'être tous proches.;;;
2944;2944 Avant j'étais dehors avec mon fils dans le jardin et il regardait les voisins et marchait sur le petit mur qui sépare notre maison de celle des voisins et il regardait ce qu'ils faisaient, ils travaillaient dans le jardin et puis à la fin je lui ai dit que nous regarderions Masha et Michka et je l'ai convaincu d'entrer à la maison. Et donc puis je l'ai mis devant la télévision et je me suis mis à chercher la télécommande sans réussir à la trouver et donc à la fin j'ai allumé la télé en utilisant le bouton derrière le téléviseur et j'ai réussi à le lui mettre et je suis encore en train de regarder autour de moi pour essayer de comprendre où a bien pu finir la télécommande et c'est tout.;;;
2945;2945 Il y avait un garçon qui me plaisait, qui me fascinait beaucoup.;;;
2946;2946 Je me trouvais dans une ville que je savais être Pise. Et je marchais, autour de moi il y avait d'autres personnes, des touristes. Moi aussi j'étais un touriste, mais je voyageais seul et je passais devant cette église, à l'intérieur d'un rond-point. Nous devions traverser ce rond-point parce qu'à l'intérieur il y avait un petit bar où tout le groupe voulait s'arrêter. Nous arrivons à traverser ce rond-point, il y a des petites tables et donc nous nous asseyons aux petites tables pour prendre une bière, un apéritif. Il y a un groupe de deux garçons qui avant d'arriver là étaient en train de prendre des photos, ils s'assoient ensemble. Moi je m'assieds seul. Peu après arrive aussi le guide, un homme de nationalité indienne et nous commençons à bavarder. Par moments j'avais conscience du fait que j'ai le bracelet au poignet. Peu après la scène a changé et je me trouvais chez mes grands-parents. Je suis avec [NAME1], un ami à moi. Et à l'intérieur de cette maison il y a aussi un autre parent de mon père qui apparemment fait l'objet des attentions de Brooks parce qu'il est en train de faire quelque chose. Enfin, il ne vit pas là, donc [NAME1] est intéressé à comprendre comment il se comporte avec les personnes qui vivent là, parce qu'il croit que la cohabitation est difficile. Donc il l'observe, il observe quelque chose qui lui aurait déplu. Entre-temps, moi je suis en train de parler en revanche avec d'autres personnes, avec ma tante qui me demande si j'ai sommeil ou non. Je réponds qu'en réalité oui, je voudrais dormir, étant donné qu'il y a longtemps que je suis debout. Et là elle jure et prend un paquet de café jaune et dit que ça la dérange beaucoup quand la situation est celle-là, parce qu'elle a sommeil et doit conduire pour rentrer chez elle. Après un moment arrive [NAME1] et me fait remarquer que l'une des disputes que cette autre personne qui vivait dans la maison, la même personne, ne l'a pas rapportée en revanche à mon père, chose que [NAME1] s'attendait en revanche.;;;
2947;2947 J'habitais encore à [PLACE1] euh, et ma maison était au même endroit où j'avais vraiment la maison. Mais, à l'intérieur c'était différent, de toute façon c'était ma petite maison à [PLACE1]. Et moi, [NAME1], [NAME2], nous devions travailler, nous devions aller sur un dossier qui était là près à [PLACE2] je suppose, je sais que nous devions travailler. Et bon, mais c'était l'heure du déjeuner euh, et [NAME1] voulait cette fichue carbonara, il embêtait vraiment tout le monde qu'il voulait la carbonara euh, et bon, voilà euh, nous montons chez moi et alors je vérifie si j'ai les ingrédients pour faire la carbonara. Évidemment je ne les avais pas. Mais, genre rien, c'est-à-dire. Je n'avais ni œufs, ni lardons, ni pâtes, ni fromage, c'est-à-dire qu'il n'y avait rien, je ne sais pas, il y avait le frigo, le frigo était vide, il y avait dedans deux bananes, des citrons, il n'y avait rien d'autre. Et bon donc je dois aller acheter ces trucs. Entre-temps, bon, on parle, on traîne, [NAME1] qui commence à parler avec [NAME2] de dossiers que moi je ne sais pas pourquoi ils les font eux, bof bon, moi je prépare un peu de choses et puis elle fait : « bon j'irai acheter les choses qui manquent. » Et moi j'ai dit : « chère [NAME2], non j'y vais moi, il nous manque. » Aussi parce que euh elle est à [PLACE2] elle aussi et elle a aussi habité à [PLACE1], donc en réalité elle connaissait les endroits, mais bon je lui ai dit : « mais non pardon, j'y vais moi, vous restez là, préparez, quand je trouve tout je te dis euh, d'allumer l'eau pour les pâtes comme ça », puis bon. Euh, bon, c'était près en centre à [PLACE1], on faisait cette petite rue et on arrivait dans les places principales et les places principales sont entourées de portiques. Sous l'un de ces portiques il y avait un supermarché, donc je me dirige là. Cependant, vu que c'est bof, ici avec le Covid ils avaient changé les choses, ils ont fermé toute la galerie avec des vitres, donc on ne pouvait plus entrer et il n'y avait plus de supermarché et donc j'étais dans la m..., parce que je ne savais pas où diable aller pour prendre ces pâtes et les œufs. Je regarde dans le marché si je trouve quelque chose. Mais il n'y a que des vêtements, ou il y a un bar qui s'est mis à faire des trucs là et donc je ne trouve rien. Euh, [NAME3] arrive à un certain moment euh me rejoint et me fait : « oh [NAME4] tu as trouvé ? » Je dis : « non euh, je ne l'ai pas trouvé » et donc à un certain moment nous prenons un autre virage, nous sommes toujours là à tourner, je trouve cet épicier. Enfin j'achète tout, je remonte au retour euh, avec [NAME3] euh, évidemment, et voilà, nous commençons à cuisiner.;;;
2948;2948 Elles concernaient des situations pas vraiment positives, mais pas non plus si alarmantes, donc c'était une situation où je me mettais en colère, mais puis je m'amusais, un mélange de sensations contradictoires.;;;
2949;2949 Il m'était venu l'idée d'ouvrir genre un local, genre une discothèque quelque chose, un pub et j'en parlais avec d'autres personnes, des amies à moi, comme ça, je disais : « Les filles dans ce local là » c'était une pièce, c'était pratiquement genre une place ronde. Et il y avait ce local que je voulais acheter ou louer avec ces personnes. Et au-dessus de ce local il y avait beaucoup d'appartements où habitaient des personnes et les autres me disaient : « mais si nous l'achetons et en faisons une discothèque, les gens vont se plaindre. » Moi je dis : « mais bon, mais nous, de toute façon là ils partiront et nous irons habiter nous tous là près, comme ça nous nous tenons compagnie, non ? » Ces personnes me donnent de l'argent, toutes, et moi et une autre fille, avec cet argent en main nous disons : « Maintenant on va demander si ils le vendent, s'ils le louent, ce local. » Et nous partons comme ça, toutes contentes. Puis là toujours, je vois dans un autre endroit très étrange où en dessous je sais qu'il y avait ma maman, à qui nous avions dit que je n'allais pas à la maison et donc elle était seule et savait que nous n'y allions pas. Puis toujours là, dans cet endroit étrange, il y avait une autre personne et elle dit : « oui, maman est de toute façon en bas et sait que tu n'y vas pas, donc n'y va pas non plus maintenant qu'elle est tranquille. » Mais c'était comme si c'était aussi là chez moi, parce que je prends un sac et je vide ce sac qui avait plein de choses, aussi des morceaux de croûte de pain sec comme ça, et j'enlevais les choses abîmées de ce sac. J'attendais, je jetais, il y avait toutes sortes de bibelots comme ça. Et cependant, en même temps que moi je vidais ce sac, je sais que maman a elle aussi, comme si c'était une chose faite en simultané, parce que moi je ne les avais pas trouvés ces sous, elle dit : « Il y avait deux cents euros ! » Et maman toute contente qu'elle avait trouvé ces deux cents euros et les apportait à l'endroit. Mais elle n'était pas là avec moi, elle était disons en bas chez elle. Et cependant c'est comme si elle avait vidé elle aussi le sac en même temps que le mien et avait trouvé ces deux cents euros voilà, et moi en revanche je n'avais rien trouvé.;;;
2950;2950 Il m'était venu l'idée d'ouvrir genre un local, genre une discothèque quelque chose, un pub et j'en parlais avec d'autres personnes, des amies à moi, comme ça, je disais : « Les filles dans ce local là » c'était une pièce, c'était pratiquement genre une place ronde. Et il y avait ce local que je voulais acheter ou louer avec ces personnes. Et au-dessus de ce local il y avait beaucoup d'appartements où habitaient des personnes et les autres me disaient : « mais si nous l'achetons et en faisons une discothèque, les gens vont se plaindre. » Moi je dis : « mais bon, mais nous, de toute façon là ils partiront et nous irons habiter nous tous là près, comme ça nous nous tenons compagnie, non ? » Ces personnes me donnent de l'argent, toutes, et moi et une autre fille, avec cet argent en main nous disons : « Maintenant on va demander si ils le vendent, s'ils le louent, ce local. » Et nous partons comme ça, toutes contentes. Puis là toujours, je vois dans un autre endroit très étrange où en dessous je sais qu'il y avait ma maman, à qui nous avions dit que je n'allais pas à la maison et donc elle était seule et savait que nous n'y allions pas. Puis toujours là, dans cet endroit étrange, il y avait une autre personne et elle dit : « oui, maman est de toute façon en bas et sait que tu n'y vas pas, donc n'y va pas non plus maintenant qu'elle est tranquille. » Mais c'était comme si c'était aussi là chez moi, parce que je prends un sac et je vide ce sac qui avait plein de choses, aussi des morceaux de croûte de pain sec comme ça, et j'enlevais les choses abîmées de ce sac. J'attendais, je jetais, il y avait toutes sortes de bibelots comme ça. Et cependant, en même temps que moi je vidais ce sac, je sais que maman a elle aussi, comme si c'était une chose faite en simultané, parce que moi je ne les avais pas trouvés ces sous, elle dit : « Il y avait deux cents euros ! » Et maman toute contente qu'elle avait trouvé ces deux cents euros et les apportait à l'endroit. Mais elle n'était pas là avec moi, elle était disons en bas chez elle. Et cependant c'est comme si elle avait vidé elle aussi le sac en même temps que le mien et avait trouvé ces deux cents euros voilà, et moi en revanche je n'avais rien trouvé.;;;
2951;2951 J'ai passé la dernière heure à regarder le dernier épisode de « Falcon and the Winter Soldier » et donc j'ai pu me détendre et me reposer un peu, me sentir légèrement frustré par la série qui n'a pas été exactement à mon goût, mais pour le reste, disons que j'ai pu tenir l'esprit un peu dégagé.;;;
2952;2952 J'étais en séance en ligne avec ma psychologue et nous traitons certaines questions relatives à ma relation avec un de mes petits amis. J'étais dans la cuisine, la cheminée était allumée, j'avais le PC sur la table de la cuisine, j'étais connectée avec elle et je la voyais bien sur l'écran parce que la connexion était bonne. À ce moment-là j'étais, disons, en train de converser avec elle sur certaines dynamiques relationnelles qui me perturbent avec mon petit ami [NAME1]. Émotionnellement j'étais inquiète mais physiquement assez détendue. J'étais en vérité très concentrée sur la conversation avec ma psychologue et en même temps j'étais un peu préoccupée par une pensée marginale, à savoir que le feu dans la cheminée était en train de s'éteindre. Pendant tout ce temps mon chien ronflait sur le canapé et donc parfois j'étais distraite par un bruit de ronflement un peu plus fort.;;;
2953;2953 Je répétais avec des enfants des adjectifs très beaux, genre à la fin [MISS] fait aussi « merveilleux » et un enfant a dit : « Mon amour », comme la chanson. Mais ensemble j'y ai mis aussi d'autres mots, « blasphème », que par exemple je n'utilise jamais. Puis un monsieur était venu chez moi, pour prendre des mesures, mais il était dehors. Et il m'avait aussi dit : « Eh moi je n'ai jamais vu ta maison » et moi je lui disais : « Viens, je te la montre ma maison, si tu veux tu peux entrer. » Et il me disait : « Non, je n'ai pas la tenue appropriée, parce qu'habituellement pour le travail quand je vais à l'intérieur des maisons je suis très élégant. » Il voulait dire avec veste et cravate parce qu'à ce moment-là aussi il avait la chemise et le gilet par-dessus, donc il était assez élégant. Mais bof, on dirait qu'il ne voulait pas entrer et il continuait à écrire. Et puis, avant de partir, ma maman lui avait demandé de descendre un peu plus bas la voiture parce qu'elle voulait la charger genre de livres pour enfants, je ne sais pas pour quelle raison. Puis entre-temps j'avais laissé tomber par terre, et je n'arrivais pas à faire les bons transvasements, je perdais toujours quelque chose, des petits pois que j'avais faits, des petits pois avec il me semble du jambon et autre chose, peut-être des petits morceaux de fromage, parce que je n'arrivais pas à bien comprendre ce que c'était. Mais enfin, comme ça, j'essayais de les ramasser et à la fin je m'étais mise à les ramasser avec les mains par terre.;;;
2954;2954 Avec un groupe de personnes de l'[INSTITUTION1] on se promenait, on marchait sur les remparts de [PLACE1], puis on arrivait à un endroit, on arrivait dans une rue qui cependant était pratiquement une rue semi mal famée, dans le sens qu'elle était presque couverte, euh, et elle passait à l'intérieur, au milieu de tous les vieux bâtiments abandonnés. Et puis euh on allait tous boire ensemble, et quelqu'un était empoisonné avec l'alcool, genre on mettait une substance toxique, une sorte de drogue dans l'alcool.;;;
2955;2955 J'étais d'abord seule, puis avec d'autres camarades de cours, et j'arrivais pour la première fois à l'[INSTITUTION1] qui cependant ressemblait presque à un bidonville. Et j'allais voir un professeur. Seulement qu'il n'était pas là, et pendant que je vagabondais dans les pièces, un peu effrayée, d'autres camarades arrivaient aussi. Et à un certain moment a surgi un rat, qui ressemblait plus à un chat qu'à un rat, parce qu'il jouait comme un chat, et j'étais effrayée et dégoûtée et je ne voulais pas rester là. Et puis nous faisions d'autres activités, nous nous asseyions pour parler.;;;
2956;2956 Il pleuvait. Je déchargeais la voiture, je sortais le tapis de yoga de la voiture.;;;
2957;2957 Il y avait la forêt, il y avait les champignons et cette idée que ce serait sympa d'aller aux champignons dans la forêt.;;;
2958;2958 Je parlais avec des collègues, mais je ne les connaissais pas. Et la situation était tranquille, sans problèmes enfin, c'était une situation ainsi de dialogue et c'est tout.;;;
2959;2959 Je rangeais la maison pour demain, étant donné que je dois partir et donc je remettais un peu les choses en ordre. Et aujourd'hui je me suis sentie assez fatiguée, donc cet après-midi aussi j'avais vraiment envie de m'endormir. Parce que je crois que j'ai dormi un peu peu.;;;
2960;2960 Moi je me trouvais à la maison. À un certain moment ma cousine me téléphone, pour que je lui donne un coup de main euh pour finir un mots croisés de ceux du type de La Settimana Enigmistica, où à la fin tu dois découvrir un endroit, et si tu découvres l'endroit tu peux participer à un concours et gagner des prix. Je l'aide. Nous découvrons que l'endroit, eh bien il s'agit de la commune de Boccia, province d'Arezzo, et ils envoient la demande pour participer au concours et ils gagnent. Alors je pense que moi aussi je peux essayer de participer et j'envoie aussi mes données pour gagner un prix. Je n'arrive pas à me mettre en contact avec personne donc j'essaie de m'adresser à cette commune de Boccia pour savoir si je peux gagner. Donc pendant que ma cousine gagne et qu'ils lui donneront son prix, moi j'essaie d'une façon ou d'une autre de me mettre en contact avec eux pour savoir si je peux aussi avoir le prix. Et pendant que j'essaie de me mettre en contact avec eux je découvre que la commune n'existe pas justement. Cependant je découvre qu'il y a une sorte de commissariat de police avec dehors une pancarte avec écrit « commissariat de la commune de Boccia ». J'entre à l'intérieur et pendant que j'essaie de parler avec quelqu'un je suis envoyé dans une pièce où il y a des garçons qui sont en train de faire des articles de journal. J'essaie de comprendre de quel genre de magazine il s'agit et en essayant d'enquêter je me fais chasser. Je me fais chasser donc j'essaie d'aller faire un tour pour comprendre où je me trouve et où se trouve ce Boccia, si ça existe vraiment. Je ne découvre rien et à la fin après avoir tourné dans divers endroits, diverses rues inutilement, je finis au même endroit, de nouveau je retourne à ce commissariat, et je me rends compte qu'en réalité euh ce n'est pas un magazine, mais c'est simplement, ce à quoi travaillaient ces garçons, mais c'était la campagne électorale d'Al Gore candidat à la Présidence des États-Unis en l'an deux mille. Et eux sont donc en train de faire une campagne électorale pour Al Gore ce qui évidemment n'a pas de sens étant donné que nous sommes en Italie et que nous sommes en deux mille vingt. Quand je révèle cette chose ces garçons aussi se rendent compte de l'absurdité de la chose.;;;
2961;2961 J'étais dans un voilier au milieu de la mer, avec une autre personne que cependant je n'avais jamais vue avant et nous faisions une promenade, je voyais la couleur de la mer, c'était assez net, je voyais vraiment les taches de la mer en fonction justement du fond.;;;
2962;2962 Je suis rentré à la maison depuis peu. J'ai fait un tour de courses pour acheter différentes choses qui étaient nécessaires à la maison. Une journée dehors. Je me sens ainsi légèrement tranquille, mais sans raisons apparentes, j'espère. Je fais confiance que ce week-end qui vient, je le passerai dans la gaieté, en faisant quelque chose, peut-être même trouver un ami. Rien, ça me met de bonne humeur, mais tout compte fait ça ne me tourne même pas dans la tête non plus.;;;
